,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_lmt,attack_cat,Label,sIPtype,dIPtype
1541840,tcp,FIN,0.190163,5278,91160,31,29,7,39,-,219643.14,3793377.2,92,92,255,255,4046433525,4067545118,57,991,0,0,0.0,3.928314,2.109389,2.084297,0.002235,0.000489,0.001746,0,0,0.0,0,0,3,5,3,2,1,1,1,normal,0,ext,ext
1001556,tcp,FIN,0.010104,3680,2456,31,29,7,7,-,2752177.5,1836896.4,18,18,255,255,2745481938,2744588880,204,136,0,0,39.815063,1.118974,0.575647,0.565294,0.000614,0.00049,0.000124,0,0,0.0,0,0,7,11,5,6,1,1,4,normal,0,ext,ext
547061,tcp,FIN,1.167361,1684,10168,31,29,3,5,http,10718.192,65816.83,14,18,255,255,3318436413,1174686944,120,565,1,3924,9225.404,8076.2847,89.769844,68.62118,0.000943,0.000793,0.00015,0,0,1.0,0,0,2,2,1,2,2,1,1,normal,0,ext,ext
244319,udp,CON,0.123366,568,312,31,29,0,0,-,27625.115,15174.359,4,4,0,0,0,0,142,78,0,0,50.880814,33.903885,35.988667,23.981667,0.0,0.0,0.0,0,0,0.0,0,0,7,8,4,6,1,1,3,normal,0,ext,ext
62298,udp,CON,0.001094,132,164,31,29,0,0,dns,482632.56,599634.4,2,2,0,0,0,0,66,82,0,0,0.0,0.0,0.007,0.009,0.0,0.0,0.0,0,0,0.0,0,0,2,4,1,8,1,1,1,normal,0,ext,ext
257027,udp,CON,0.000972,146,178,31,29,0,0,dns,600823.06,732510.3,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.004,0.008,0.0,0.0,0.0,0,0,0.0,0,0,3,5,2,4,2,1,1,normal,0,ext,ext
2054826,tcp,FIN,0.519954,37342,3276,31,29,18,8,smtp,563496.0,49158.19,52,40,255,255,2286975981,2298719125,718,82,0,0,899.0363,30.27869,10.188529,13.31918,0.000629,0.000503,0.000126,0,0,0.0,0,0,1,1,1,1,1,1,2,normal,0,ext,ext
344570,tcp,FIN,0.027692,37190,3380,31,29,18,8,smtp,10537340.0,953343.94,52,42,255,255,2376424778,2377457127,715,80,0,0,29.528297,1.254832,0.534843,0.661585,0.00075,0.000563,0.000187,0,0,0.0,0,0,2,2,1,4,1,1,1,normal,0,ext,ext
1595388,udp,CON,0.001011,146,178,31,29,0,0,dns,577645.9,704253.2,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.005,0.006,0.0,0.0,0.0,0,0,0.0,0,0,2,1,1,3,1,1,1,normal,0,ext,ext
1449510,udp,CON,0.004579,568,304,31,29,0,0,-,744267.25,398340.22,4,4,0,0,0,0,142,76,0,0,1.670424,1.445562,1.187667,1.027667,0.0,0.0,0.0,0,0,0.0,0,0,9,7,4,6,1,1,4,normal,0,ext,ext
1257176,udp,CON,0.001032,146,178,31,29,0,0,dns,565891.5,689922.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,0,3,2,5,3,2,1,3,normal,0,ext,ext
1799410,tcp,FIN,0.004626,3760,2456,31,29,7,7,-,6142672.0,4012105.8,18,18,255,255,2550025210,403504276,209,136,0,0,12.634104,0.320856,0.253235,0.242647,0.000615,0.000497,0.000118,0,0,0.0,0,0,3,6,5,4,1,1,3,normal,0,ext,ext
331381,tcp,FIN,0.8446,2934,3742,31,29,11,15,ftp,27260.24,34790.434,52,54,255,255,269002361,270162470,56,69,0,0,1431.1907,52.87983,16.554472,15.923472,0.000796,0.000651,0.000145,0,0,0.0,1,1,1,1,4,3,1,1,3,normal,0,ext,ext
1007686,tcp,FIN,0.095901,3598,47402,31,29,7,24,-,295221.12,3890512.2,60,62,255,255,929462316,983229714,60,765,0,0,87.29413,85.7358,1.619814,1.562688,0.000683,0.000573,0.00011,0,0,0.0,0,0,11,1,2,6,1,1,1,normal,0,ext,ext
299506,tcp,FIN,0.034015,2854,30384,31,29,7,17,-,656651.5,6997148.5,46,48,255,255,964654747,3120539150,62,633,0,0,0.0,51.88182,0.748844,0.712191,0.000683,0.000538,0.000145,0,0,0.0,0,0,4,12,2,2,1,1,1,normal,0,ext,ext
1305771,tcp,FIN,0.027437,2974,31400,31,29,7,18,-,849364.0,8972410.0,48,50,255,255,2898802474,2911907790,62,628,0,0,0.0,37.036465,0.58963,0.548816,0.000668,0.000541,0.000127,0,0,0.0,0,0,7,7,2,2,1,1,1,normal,0,ext,ext
1922183,tcp,FIN,0.038904,4238,60964,31,29,7,30,-,859551.7,12367057.0,72,74,255,255,2195683979,60832875,59,824,0,0,33.850933,33.145905,0.542239,0.525685,0.000642,0.000526,0.000116,0,0,0.0,0,0,5,6,1,4,1,1,2,normal,0,ext,ext
1441573,udp,CON,0.001111,146,178,31,29,0,0,dns,525652.56,640864.1,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0,0,2,2,1,1,1,1,3,normal,0,ext,ext
1815361,udp,CON,0.001078,146,178,31,29,0,0,dns,541744.0,660482.44,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.017,0.001,0.0,0.0,0.0,0,0,0.0,0,0,3,1,2,1,1,1,2,normal,0,ext,ext
1466294,udp,CON,0.001107,130,162,31,29,0,0,dns,469738.0,585365.8,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,0,2,2,6,3,2,1,1,normal,0,ext,ext
325217,udp,CON,0.001783,528,304,31,29,0,0,-,1776780.8,1022995.0,4,4,0,0,0,0,132,76,0,0,0.62461,0.329984,0.445667,0.239333,0.0,0.0,0.0,0,0,0.0,0,0,8,10,5,5,1,1,3,normal,0,ext,ext
768075,tcp,FIN,0.338448,320,1906,31,29,1,2,ftp-data,6311.1616,39427.03,6,8,255,255,3831820095,1778851645,53,238,0,0,4771.8354,117.90143,67.6232,48.276,0.000645,0.000512,0.000133,0,0,0.0,0,0,3,3,4,2,1,1,1,normal,0,ext,ext
1982654,udp,CON,0.001572,536,304,31,29,0,0,-,2045801.5,1160305.4,4,4,0,0,0,0,134,76,0,0,0.561207,0.254558,0.400333,0.183,0.0,0.0,0.0,0,0,0.0,0,0,5,4,4,3,1,1,4,normal,0,ext,ext
789358,tcp,FIN,0.036925,3598,47460,31,29,7,24,-,766743.44,10116723.0,60,62,255,255,1539329341,3689217252,60,765,0,0,42.556747,41.889828,0.620559,0.605633,0.000709,0.000576,0.000133,0,0,0.0,0,0,1,5,1,4,1,1,1,normal,0,ext,ext
921447,tcp,FIN,0.01198,2334,16528,31,29,7,12,-,1515859.8,10747245.0,36,38,255,255,2543395470,398317009,65,435,0,0,19.955952,17.896978,0.333314,0.307676,0.000723,0.000585,0.000138,0,0,0.0,0,0,3,4,2,3,1,1,1,normal,0,ext,ext
908794,udp,CON,0.002071,536,304,31,29,0,0,-,1552873.0,880734.0,4,4,0,0,0,0,134,76,0,0,0.733271,0.382547,0.524,0.277,0.0,0.0,0.0,0,0,0.0,0,0,7,6,7,4,1,1,4,normal,0,ext,ext
1825761,tcp,FIN,0.037053,3182,35916,31,29,7,20,-,673845.56,7610935.5,52,54,255,255,3495438454,1350654903,61,665,0,0,45.183685,43.780617,0.71944,0.690192,0.001312,0.001154,0.000158,0,0,0.0,0,0,1,3,2,1,1,1,1,normal,0,ext,ext
1870520,tcp,FIN,0.070738,2752,64718,31,29,6,26,-,303090.25,7208346.0,38,66,255,255,3090069076,943910208,72,981,0,0,97.73292,69.65615,1.903243,1.097109,0.000656,0.00052,0.000136,0,0,0.0,0,0,13,13,5,5,5,1,5,normal,0,ext,ext
9023,udp,CON,0.001047,130,162,31,29,0,0,dns,496657.1,618911.1,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.001,0.006,0.0,0.0,0.0,0,0,0.0,0,0,5,1,3,5,3,1,1,normal,0,ext,ext
1295508,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0,0,38,38,38,38,38,13,38,Generic,1,ext,ext
1089136,udp,CON,0.001099,146,178,31,29,0,0,dns,531392.2,647861.7,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0,0,5,3,2,1,1,1,1,normal,0,ext,ext
1711922,udp,CON,0.000952,146,178,31,29,0,0,dns,613445.4,747899.2,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.004,0.005,0.0,0.0,0.0,0,0,0.0,0,0,5,2,5,6,2,1,4,normal,0,ext,ext
1073238,tcp,FIN,0.788972,1316,2334,62,252,3,3,http,12238.71,21303.67,12,10,255,255,3352956236,4000990374,110,233,1,180,3904.6729,119.15828,71.66763,82.96611,0.102163,0.042272,0.059891,0,1,1.0,0,0,2,1,1,1,1,1,1,Exploits,1,ext,ext
1088139,udp,CON,0.001076,146,178,31,29,0,0,dns,542750.94,661710.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.008,0.001,0.0,0.0,0.0,0,0,0.0,0,0,3,2,2,2,1,1,1,normal,0,ext,ext
359200,udp,CON,0.000957,146,178,31,29,0,0,dns,610240.3,743991.6,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.008,0.005,0.0,0.0,0.0,0,0,0.0,0,0,6,4,3,6,2,1,2,normal,0,ext,ext
105174,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0,0,7,7,4,4,4,4,4,Generic,1,ext,ext
1855767,tcp,FIN,1.011393,1684,10168,31,29,3,5,http,12371.058,75966.516,14,18,255,255,2422548845,2423489750,120,565,1,3924,8766.199,7675.827,77.77323,59.466473,0.000575,0.000461,0.000114,0,0,1.0,0,0,1,1,3,5,1,1,2,normal,0,ext,ext
1948573,tcp,FIN,0.177979,1540,1644,31,29,4,4,-,64906.53,69805.984,16,18,255,255,1852824070,1897817942,96,91,0,0,708.0609,21.29858,11.796,10.405765,0.001249,0.001073,0.000176,0,0,0.0,0,0,18,21,5,5,3,1,9,normal,0,ext,ext
204922,tcp,FIN,1.007248,1684,10168,31,29,3,5,http,12421.965,76279.125,14,18,255,255,3186209058,3187304259,120,565,1,3924,8761.928,7677.214,77.453,59.216766,0.000715,0.000558,0.000157,0,0,1.0,0,0,2,1,1,2,1,1,1,normal,0,ext,ext
361224,tcp,FIN,1.437145,1684,10168,31,29,3,5,http,8706.15,53461.55,14,18,255,255,2897514359,3014254929,120,565,1,3924,10812.204,8605.98,110.5217,84.51059,0.00058,0.000459,0.000121,0,0,1.0,0,0,4,4,3,3,3,1,1,normal,0,ext,ext
1093690,udp,CON,0.001108,146,178,31,29,0,0,dns,527075.8,642599.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,0,1,2,2,3,1,1,2,normal,0,ext,ext
749846,udp,CON,0.001062,146,178,31,29,0,0,dns,549905.8,670433.1,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.001,0.008,0.0,0.0,0.0,0,0,0.0,0,0,2,1,4,2,1,1,1,normal,0,ext,ext
169408,tcp,FIN,0.003989,1028,822,31,29,2,2,-,1804963.8,1484081.2,8,10,255,255,2475215912,330937407,129,82,0,0,33.611588,0.679385,0.519429,0.386444,0.000628,0.000506,0.000122,0,0,0.0,0,0,13,6,4,1,1,1,1,normal,0,ext,ext
1466436,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,0,33,33,14,13,13,6,33,Generic,1,ext,ext
1489516,tcp,FIN,0.020127,2750,24694,31,29,7,15,-,1068415.5,9592289.0,44,44,255,255,1739811034,1740103508,63,561,0,0,28.319763,0.728286,0.468071,0.45507,0.0007,0.000549,0.000151,0,0,0.0,0,0,2,4,3,3,1,1,1,normal,0,ext,ext
260720,udp,CON,0.001025,130,162,31,29,0,0,dns,507317.06,632195.1,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.011,0.006,0.0,0.0,0.0,0,0,0.0,0,0,4,1,1,7,2,1,1,normal,0,ext,ext
674618,tcp,FIN,1.014964,1580,10168,31,29,3,5,http,11421.095,75699.234,12,18,255,255,2705942490,561540419,132,565,1,3924,9530.784,7675.6284,92.236725,59.671295,0.000681,0.000548,0.000133,0,0,1.0,0,0,1,3,2,1,1,1,1,normal,0,ext,ext
134271,tcp,FIN,0.043834,3390,40986,31,29,7,22,-,607747.4,7351371.0,56,58,255,255,3442668642,3455274424,61,707,0,0,51.180157,49.486156,0.791236,0.733298,0.002247,0.002032,0.000215,0,0,0.0,0,0,12,14,7,5,1,1,2,normal,0,ext,ext
964953,tcp,FIN,0.03096,3390,42716,31,29,7,22,-,860465.1,10847546.0,56,58,255,255,611674988,2757376560,61,736,0,0,35.438496,34.717415,0.557145,0.532912,0.000697,0.000574,0.000123,0,0,0.0,0,0,8,9,4,5,1,1,2,normal,0,ext,ext
160261,tcp,FIN,0.003975,8928,424,31,29,4,1,-,16686288.0,746666.6,14,8,255,255,2985060501,848056257,638,53,0,0,16.592466,1.045366,0.305769,0.476143,0.000627,0.000487,0.00014,0,0,0.0,0,0,8,8,4,6,1,1,4,normal,0,ext,ext
43262,tcp,FIN,1.214237,1580,10168,31,29,3,5,http,9546.736,63275.953,12,18,255,255,163827470,2314889985,132,565,1,3924,9711.089,7812.9053,110.35336,71.3913,0.000712,0.000569,0.000143,0,0,1.0,0,0,1,2,3,4,1,1,1,normal,0,ext,ext
1966358,udp,CON,0.004473,568,312,31,29,0,0,-,761904.8,418511.1,4,4,0,0,0,0,142,78,0,0,1.612912,1.391586,1.146,0.992,0.0,0.0,0.0,0,0,0.0,0,0,9,9,9,5,1,1,5,normal,0,ext,ext
431332,tcp,FIN,2.911018,7430,14728,31,29,27,32,-,20245.84,40139.91,117,120,255,255,2061627914,2100407754,64,123,0,0,1505.4248,1487.9207,25.091372,24.457462,0.000714,0.000577,0.000137,0,0,0.0,0,0,5,10,4,5,1,1,1,normal,0,ext,ext
1717414,tcp,FIN,0.319679,854,2774,62,252,2,2,http,19244.305,60760.953,10,8,255,255,2471618059,1177085488,85,347,1,959,1851.7725,69.670784,35.40978,42.99357,0.03706,0.018719,0.018341,0,1,1.0,0,0,2,2,2,2,2,1,3,Exploits,1,ext,ext
464494,tcp,FIN,3.093859,12572,477484,31,29,18,165,-,32360.88,1231422.6,219,381,255,255,2371372448,2380621456,57,1253,0,0,4566.246,3464.66,14.190569,8.140516,0.00058,0.000457,0.000123,0,0,0.0,0,0,7,10,4,2,1,1,1,normal,0,ext,ext
120276,tcp,FIN,0.224573,424,8824,31,29,1,4,-,13216.192,288155.75,8,12,255,255,2495021314,2623424453,53,735,0,0,2148.9167,1706.505,32.033714,20.167545,0.002913,0.002726,0.000187,0,0,0.0,0,0,16,9,4,5,1,1,3,normal,0,ext,ext
1178324,udp,CON,0.0046,568,320,31,29,0,0,-,740869.56,417391.28,4,4,0,0,0,0,142,80,0,0,1.684329,1.451927,1.198,1.032667,0.0,0.0,0.0,0,0,0.0,0,0,11,8,5,6,1,1,5,normal,0,ext,ext
1875159,tcp,FIN,0.004035,1038,820,31,29,2,2,http,1802230.4,1463197.0,8,10,255,255,143591012,144680563,130,82,1,81,33.356205,0.695047,0.526857,0.386,0.0007,0.000557,0.000143,0,0,1.0,0,0,1,2,3,12,1,1,1,normal,0,ext,ext
274011,tcp,FIN,0.03604,586,3382,32,29,0,1,-,117203.11,675693.7,10,10,255,255,736438323,736689791,59,338,0,0,3.037515,263.7719,2.317222,3.939667,0.0,0.0,0.0,0,0,0.0,0,0,6,5,3,3,1,1,2,normal,0,ext,ext
1197955,tcp,FIN,0.004751,3944,2456,31,29,7,7,-,6272363.5,3906546.0,18,18,255,255,1849155063,3998133973,219,136,0,0,12.943887,0.333736,0.260059,0.252,0.000587,0.000464,0.000123,0,0,0.0,0,0,8,10,5,4,1,1,3,normal,0,ext,ext
214127,tcp,FIN,0.048114,4550,71834,31,29,7,33,-,746892.75,11794820.0,78,80,255,255,4043841929,4044108450,58,898,0,0,39.266747,38.464417,0.620545,0.601633,0.00073,0.00058,0.00015,0,0,0.0,0,0,11,5,3,2,1,1,1,normal,0,ext,ext
1276068,tcp,FIN,0.12285,1470,1728,31,29,5,4,-,91428.57,104517.7,22,14,255,255,130630850,130924052,67,123,0,0,463.91345,16.253849,5.85,9.395,0.000736,0.000591,0.000145,0,0,0.0,0,0,3,3,3,5,1,1,1,normal,0,ext,ext
1017867,tcp,FIN,0.009853,2334,16438,31,29,7,12,-,1843093.5,12995839.0,36,38,255,255,3712175809,3724484154,65,433,0,0,0.0,15.971545,0.2726,0.252135,0.000656,0.00052,0.000136,0,0,0.0,0,0,8,5,1,2,1,1,1,normal,0,ext,ext
1308576,tcp,FIN,0.923558,13246,548216,31,29,21,197,-,114245.125,4737894.0,230,438,255,255,1081428308,3231398450,58,1252,0,0,1229.0458,887.01044,4.049241,2.112348,0.000568,0.000459,0.000109,0,0,0.0,0,0,4,4,2,2,1,1,2,normal,0,ext,ext
1008397,tcp,FIN,4.841797,18162,1081890,31,29,2,366,http,29921.123,1785175.2,340,742,255,255,117075714,120457125,53,1458,1,524288,773.78,495.16873,14.281635,6.533505,0.00058,0.000464,0.000116,0,0,1.0,0,0,4,1,5,3,2,1,1,normal,0,ext,ext
1613918,udp,INT,7e-06,264,0,60,0,0,0,dns,150857140.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0,0,51,51,15,15,15,4,51,normal,0,ext,ext
9356,udp,CON,0.001044,146,178,31,29,0,0,dns,559386.94,681992.3,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.011,0.005,0.0,0.0,0.0,0,0,0.0,0,0,1,5,1,2,1,1,1,normal,0,ext,ext
343790,tcp,FIN,0.011204,2334,16364,31,29,7,12,-,1620849.8,11377366.0,36,38,255,255,2838744020,689478893,65,431,0,0,18.210909,18.786737,0.304686,0.287541,0.000697,0.000554,0.000143,0,0,0.0,0,0,9,6,1,3,1,1,1,normal,0,ext,ext
465405,tcp,FIN,0.016991,2974,31920,31,29,7,18,-,1371549.6,14728738.0,48,50,255,255,3121558446,3121873438,62,638,0,0,19.332169,18.40122,0.354511,0.332694,0.000834,0.000679,0.000155,0,0,0.0,0,0,6,7,2,6,1,1,2,normal,0,ext,ext
1224944,tcp,FIN,0.017738,1540,1644,31,29,4,4,-,651257.2,700417.2,16,18,255,255,856319176,861983971,96,91,0,0,71.30834,1.924981,1.162533,1.015353,0.000575,0.000457,0.000118,0,0,0.0,0,0,15,16,8,11,6,1,8,normal,0,ext,ext
990693,tcp,FIN,7.807967,36536,76956,31,29,77,177,ssh,37346.47,78692.95,422,504,255,255,3358220005,1208974318,87,153,0,0,2006.4303,1834.0579,18.54545,15.521665,0.00087,0.000558,0.000312,0,0,0.0,0,0,1,1,4,5,1,1,2,normal,0,ext,ext
888321,tcp,FIN,0.047293,3926,54462,31,29,7,27,-,654134.9,9077369.0,66,68,255,255,2663106578,513825918,59,801,0,0,47.560944,42.86718,0.722415,0.696791,0.000753,0.000598,0.000155,0,0,0.0,0,0,11,5,2,3,1,1,1,normal,0,ext,ext
168770,udp,CON,0.000995,146,178,31,29,0,0,-,586934.7,715577.9,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.003,0.0,0.0,0.0,0,0,0.0,0,0,12,9,4,2,2,1,1,normal,0,ext,ext
1464210,tcp,CON,0.550197,998,86,62,252,2,1,-,12097.485,625.2306,6,2,255,255,200751165,1068019131,166,43,0,0,6296.4116,0.0,110.0394,0.004,0.18573074,0.098008,0.08856695,0,3,0.0,0,0,4,4,2,2,2,1,4,normal,0,ext,ext
1930868,udp,CON,0.001031,146,178,31,29,0,0,dns,566440.3,690591.6,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0,0,0.0,0,0,3,4,5,6,2,1,2,normal,0,ext,ext
347909,tcp,FIN,1.283454,2094,24826,31,29,5,12,-,12553.625,150450.28,26,36,255,255,3137924911,3143119417,81,690,0,0,7870.7144,6653.7217,51.32344,36.65694,0.000579,0.000457,0.000122,0,0,0.0,0,0,14,7,2,7,2,1,2,normal,0,ext,ext
135346,tcp,FIN,0.330447,802,1276,62,252,2,2,-,17479.354,27042.158,10,8,255,255,3233352415,2388860269,80,160,0,0,1846.7063,64.87184,36.71633,42.122147,0.121612,0.034857,0.086755,0,1,0.0,0,0,7,5,2,2,2,1,2,Analysis,1,ext,ext
1913790,tcp,FIN,0.406435,37282,3380,31,29,18,8,smtp,719741.1,64955.035,52,42,255,255,288728281,2437089719,717,80,0,0,727.0566,23.64536,8.12206,9.901585,0.001435,0.000464,0.000971,0,0,0.0,0,0,1,1,3,1,1,1,6,normal,0,ext,ext
883840,tcp,FIN,0.044757,37446,3380,31,29,18,8,smtp,6564515.0,589851.9,52,42,255,255,2117647471,4268264996,720,80,0,0,63.665154,2.586718,0.868451,1.078098,0.000669,0.000551,0.000118,0,0,0.0,0,0,1,2,2,2,1,1,1,normal,0,ext,ext
522489,udp,CON,0.001082,130,162,31,29,0,0,dns,480591.5,598890.94,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0,0,6,1,1,5,2,1,1,normal,0,ext,ext
77531,udp,CON,0.001001,130,162,31,29,0,0,dns,519480.5,647352.6,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.01,0.011,0.0,0.0,0.0,0,0,0.0,0,0,2,4,5,4,1,1,2,normal,0,ext,ext
134454,udp,CON,0.001033,146,178,31,29,0,0,-,565343.7,689254.6,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0,0,0.0,0,0,14,11,2,3,1,1,1,normal,0,ext,ext
1446671,tcp,FIN,3.02265,870,1178,62,252,2,2,http,2072.3538,2808.1318,10,10,255,255,1928950219,4271390275,87,118,1,126,11714.749,554.86285,206.36581,166.2804,0.18573074,0.098008,0.08856695,0,1,1.0,0,0,1,1,2,1,1,1,1,Exploits,1,ext,ext
1434389,udp,CON,0.004304,568,312,31,29,0,0,-,791821.5,434944.22,4,4,0,0,0,0,142,78,0,0,1.606548,1.301548,1.143,0.927333,0.0,0.0,0.0,0,0,0.0,0,0,4,5,5,4,1,1,3,normal,0,ext,ext
186980,tcp,FIN,0.040814,37310,3380,31,29,18,8,smtp,7172636.5,646836.9,52,42,255,255,2023290936,4169679816,718,80,0,0,46.746906,2.25467,0.79349,0.974634,0.000974,0.00085,0.000124,0,0,0.0,0,0,1,1,1,2,1,1,1,normal,0,ext,ext
892176,tcp,FIN,3.416717,19514,1087890,31,29,2,370,http,45566.547,2543803.2,366,746,255,255,141797190,2304998371,53,1458,1,524288,569.4193,372.2295,9.360016,4.585556,0.000599,0.000474,0.000125,0,0,1.0,0,0,3,1,6,3,1,1,2,normal,0,ext,ext
1051321,udp,CON,0.001097,146,178,31,29,0,0,dns,532361.0,649042.9,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.006,0.007,0.0,0.0,0.0,0,0,0.0,0,0,2,3,2,3,2,1,1,normal,0,ext,ext
37915,udp,CON,0.004699,568,304,31,29,0,0,-,725260.7,388167.7,4,4,0,0,0,0,142,76,0,0,1.705072,1.485163,1.213667,1.054667,0.0,0.0,0.0,0,0,0.0,0,0,6,12,8,6,1,1,4,normal,0,ext,ext
1731333,tcp,FIN,0.236779,3806,50996,31,29,7,26,-,126599.06,1696907.2,64,66,255,255,2228504822,2291221019,59,773,0,0,229.27557,225.39262,3.753476,3.635446,0.000605,0.000471,0.000134,0,0,0.0,0,0,7,6,3,2,1,1,1,normal,0,ext,ext
931274,tcp,FIN,1.010898,1684,10168,31,29,3,5,http,12377.114,76003.71,14,18,255,255,3138008526,3139062907,120,565,1,3924,8766.338,7676.798,77.73215,59.430824,0.000727,0.000569,0.000158,0,0,1.0,0,0,2,3,3,3,1,1,1,normal,0,ext,ext
1265555,tcp,FIN,0.149163,4400,2664,31,29,7,7,-,224184.3,136387.72,20,22,255,255,2036158063,4188817121,220,121,0,0,741.4091,20.98787,7.834474,7.031714,0.001666,0.001494,0.000172,0,0,0.0,0,0,9,5,5,6,1,1,3,normal,0,ext,ext
1385159,tcp,FIN,0.43457,2934,3742,31,29,11,15,ftp,52981.105,67616.266,52,54,255,255,2053362795,2054396878,56,69,0,0,1021.1557,38.39671,8.68514,8.190057,0.000619,0.000493,0.000126,0,0,0.0,1,1,1,2,4,2,1,1,4,normal,0,ext,ext
1038369,tcp,FIN,0.013367,1540,1644,31,29,4,4,-,864217.9,929453.1,16,18,255,255,1294489480,1300480325,96,91,0,0,60.148582,1.404392,0.8706,0.759529,0.000564,0.000451,0.000113,0,0,0.0,0,0,10,10,10,8,5,1,7,normal,0,ext,ext
1330969,tcp,FIN,0.115221,320,1938,31,29,1,2,ftp-data,18538.287,117756.31,6,8,255,255,1155682518,1388485306,53,242,0,0,1615.5592,39.831074,22.9812,16.385,0.000646,0.000523,0.000123,0,0,0.0,0,0,6,4,3,4,2,1,6,normal,0,ext,ext
1924916,udp,CON,0.073121,544,304,31,29,0,0,-,44638.34,24944.955,4,4,0,0,0,0,136,76,0,0,26.388517,28.29087,18.662,20.009666,0.0,0.0,0.0,0,0,0.0,0,0,4,6,4,3,1,1,5,normal,0,ext,ext
1632131,tcp,FIN,3.45292,18578,1087890,31,29,2,370,http,42920.195,2517132.2,348,746,255,255,423265479,433130969,53,1458,1,524288,569.7117,356.5931,9.949914,4.634096,0.000634,0.000515,0.000119,0,0,1.0,0,0,1,1,3,5,1,1,1,normal,0,ext,ext
1220941,udp,CON,0.001035,146,178,31,29,0,0,dns,564251.25,687922.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.005,0.0,0.0,0.0,0,0,0.0,0,0,2,2,3,4,1,1,1,normal,0,ext,ext
183979,tcp,FIN,0.028944,3614,49342,31,29,7,24,-,982310.6,13418187.0,60,62,255,255,767667125,2917566651,60,796,0,0,28.236496,28.217064,0.484983,0.464689,0.000713,0.000586,0.000127,0,0,0.0,0,0,2,6,4,3,1,1,1,normal,0,ext,ext
987576,tcp,FIN,0.111687,3514,103280,31,29,7,40,-,246904.3,7320816.5,52,96,255,255,4288611386,4292806896,68,1076,0,0,115.354256,76.23412,2.183686,1.157105,0.001981,0.001754,0.000227,0,0,0.0,0,0,11,12,7,9,5,1,5,normal,0,ext,ext
1769996,tcp,FIN,0.071978,3598,48874,31,29,7,24,-,393342.4,5344521.5,60,62,255,255,1057924637,1065991189,60,788,0,0,75.51518,72.71241,1.25714,1.171148,0.000687,0.000535,0.000152,0,0,0.0,0,0,4,7,2,2,1,1,1,normal,0,ext,ext
2043711,tcp,FIN,0.024843,2766,28558,31,29,7,16,-,870748.3,8996659.0,44,46,255,255,674852531,2820549824,63,621,0,0,36.848103,34.968426,0.570581,0.538022,0.000791,0.000623,0.000168,0,0,0.0,0,0,10,6,2,5,1,1,5,normal,0,ext,ext
